id,date_created,sender_account,receiver_account,status,original_amount,amount,sender_name,receiver_name,from_cur,to_cur,cur_rate,refrence,type
79968890,2021-02-20T12:57:24Z,EE896678695173939580,EE706655460530385334,Completed,3033.42,2501.6616,Beahan Inc,Lowe LLC,USD,EUR,0.8247,Invoice nr. 7985,internal_transfer
79969155,2021-02-20T12:59:28Z,EE406645162744468070,EE116626742553403444,Completed,717.97,829.9015,Crist PLC,"Schuster, Schuster and Schuster",GBP,EUR,1.1559,push,internal_transfer
79969395,2021-02-20T13:01:11Z,EE536675905941272770,SE458239093788103889,Completed,32.04,32.04,Tobin Beahan,Koelpin and Sons,EUR,SEK,10.0345,transaction,international_transfer
79969456,2021-02-20T13:01:40Z,EE406645162744468070,EE116626742553403444,Completed,717.97,829.9015,Crist PLC,"Schuster, Schuster and Schuster",GBP,EUR,1.1559,push,internal_transfer
79969900,2021-02-20T13:04:46Z,EE54408250043135847381,EE736682181433253776,Completed,359.93,359.93,Johnson Dickens,"Breitenberg, Breitenberg and Breitenberg",EUR,USD,1.2125622,payment,domestic_transfer
79970227,2021-02-20T13:07:17Z,EE756645781550591400,EE816666860100759587,Suspended,154.89,127.7378,Treutel LLC,Pagac Group,USD,EUR,0.8247,family discover degree,internal_transfer
79970392,2021-02-20T13:08:29Z,EE756645781550591400,EE816666860100759587,Suspended,154.89,127.7378,Treutel LLC,Pagac Group,USD,EUR,0.8247,family discover degree,internal_transfer
79970593,NA,EE596684222789372625,EE196692499612128413,Completed,1881.58,1551.739,"Rath, Rath and Rath",Alaya Block,USD,EUR,0.8247,Invoice nr. 569,internal_transfer
79970981,2021-02-20T13:13:02Z,EE296692514183050704,EE276661371561101558,Completed,2024.47,1669.5804,"Jakubowski, Jakubowski and Jakubowski","Ernser, Ernser and Ernser",USD,EUR,0.8247,Invoice nr. 3699,internal_transfer
79971044,2021-02-20T13:13:30Z,EE346660951743618412,EE516664380180925713,Completed,3076.37,2537.0823,Dickinson PLC,Maggio LLC,USD,EUR,0.8247,Invoice nr. 6220,internal_transfer
79971062,2021-02-20T13:13:38Z,EE346660951743618412,EE516664380180925713,Completed,3076.37,2537.0823,Dickinson PLC,Maggio LLC,USD,EUR,0.8247,Invoice nr. 6220,internal_transfer
79971065,2021-02-20T13:13:40Z,EE596684222789372625,EE196692499612128413,Completed,1881.58,1551.739,"Rath, Rath and Rath",Alaya Block,USD,EUR,0.8247,Invoice nr. 569,internal_transfer
79971214,2021-02-20T13:14:51Z,EE024294319835349589,EE946699287212677565,Completed,216.47,216.47,Richard Akina,Lubowitz LLC,EUR,GBP,0.865,Invoice nr. 5787,domestic_transfer
79971221,2021-02-20T13:14:55Z,EE846606255757267406,EE596671766306351345,Completed,944.03,1091.2043,"Friesen, Friesen and Friesen",Keanu Heaney-Littel,GBP,EUR,1.1559,Invoice nr. 3972,internal_transfer
79971590,2021-02-20T13:17:40Z,EE296692514183050704,EE276661371561101558,Completed,2024.47,1669.5804,"Jakubowski, Jakubowski and Jakubowski","Ernser, Ernser and Ernser",USD,EUR,0.8247,Invoice nr. 3699,internal_transfer
79971632,2021-02-20T13:18:02Z,EE846606255757267406,EE596671766306351345,Completed,944.03,1091.2043,"Friesen, Friesen and Friesen",Keanu Heaney-Littel,GBP,EUR,1.1559,Invoice nr. 3972,internal_transfer
79971664,2021-02-20T13:18:13Z,EE776615872894761074,EE496613229099644652,Completed,426.64,351.85,Kemmer Inc,Funk Inc,USD,EUR,0.8247,Invoice nr. 663,internal_transfer
79971765,2021-02-20T13:19:03Z,EE776615872894761074,EE496613229099644652,Completed,426.64,351.85,Kemmer Inc,Funk Inc,USD,EUR,0.8247,Invoice nr. 663,internal_transfer
79971886,2021-02-20T13:19:55Z,EE636693437456080976,EE716665765477318372,Completed,4378.34,3610.817,Crona-Crona,Monahan-Monahan,USD,EUR,0.8247,payment,internal_transfer
79972144,2021-02-20T13:21:48Z,EE226653435333863165,EE786682895597456970,Completed,379.51,312.9819,Borer-Borer,"Nitzsche, Nitzsche and Nitzsche",USD,EUR,0.8247,Invoice nr. 3201,internal_transfer
79972248,2021-02-20T13:22:41Z,EE636693437456080976,EE716665765477318372,Completed,4378.34,3610.817,Crona-Crona,Monahan-Monahan,USD,EUR,0.8247,payment,internal_transfer
79972390,2021-02-20T13:23:48Z,EE226653435333863165,EE786682895597456970,Completed,379.51,312.9819,Borer-Borer,"Nitzsche, Nitzsche and Nitzsche",USD,EUR,0.8247,Invoice nr. 3201,internal_transfer
79972398,2021-02-20T13:23:54Z,EE644264120986006033,EE886626784602240338,Completed,8358.78,8358.78,Keeling Inc,"Leffler, Leffler and Leffler",EUR,GBP,0.865,Invoice nr. 2316,domestic_transfer
79972572,2021-02-20T13:25:19Z,EE656676773921465612,EE426664015879174691,Suspended,100.79,116.5032,"Rempel, Rempel and Rempel",Leannon PLC,GBP,EUR,1.1559,transaction,internal_transfer
79972724,2021-02-20T13:26:28Z,EE656676773921465612,EE426664015879174691,Suspended,100.79,116.5032,"Rempel, Rempel and Rempel",Leannon PLC,GBP,EUR,1.1559,transaction,internal_transfer
79973543,2021-02-20T13:32:49Z,436624543091921998,EE346616486716129724,Completed,2093.16,2093.16,Gaylord LLC,"Morissette, Morissette and Morissette",EUR,USD,1.2125622,payment,internal_transfer
79973680,2021-02-20T13:33:55Z,436624543091921998,EE346616486716129724,Completed,2093.16,2093.16,Gaylord LLC,"Morissette, Morissette and Morissette",EUR,USD,1.2125622,payment,internal_transfer
79974790,2021-02-20T13:41:52Z,EE976627746133499440,EE616642009564309144,Completed,1069.83,882.2888,Walsh-Walsh,Tromp Ltd,USD,EUR,0.8247,Invoice nr. 8460,internal_transfer
79975089,2021-02-20T13:43:59Z,EE976627746133499440,EE616642009564309144,Completed,1069.83,882.2888,Walsh-Walsh,Tromp Ltd,USD,EUR,0.8247,Invoice nr. 8460,internal_transfer
79975865,2021-02-20T13:50:08Z,EE516671756009217077,EE966642554521908512,Completed,1439.87,1187.4608,Streich Inc,Yost-Yost,USD,EUR,0.8247,Invoice nr. 7503,internal_transfer
79976044,2021-02-20T13:51:27Z,EE516671756009217077,EE966642554521908512,Completed,1439.87,1187.4608,Streich Inc,Yost-Yost,USD,EUR,0.8247,Invoice nr. 7503,internal_transfer
79976492,2021-02-20T13:54:50Z,EE234204182999824732,EE986661311179873900,Completed,101.58,101.58,Hessel LLC,Dickens Ltd,EUR,USD,1.2125622,Invoice nr. 7907,domestic_transfer
79977118,2021-02-20T13:59:21Z,EE625782540818870767,EE946699287212677565,Completed,871.59,871.59,Riyaal el-Sawaya,Lubowitz LLC,EUR,GBP,0.865,agent responsibility arm,domestic_transfer
79977583,2021-02-20T14:02:54Z,EE696609345083809845,EE936691153617346135,Completed,812.65,670.1925,Conn LLC,Mayert-Mayert,USD,EUR,0.8247,Congress,internal_transfer
79977617,2021-02-20T14:03:04Z,EE696609345083809845,EE936691153617346135,Completed,812.65,670.1925,Conn LLC,Mayert-Mayert,USD,EUR,0.8247,Congress,internal_transfer
79979337,2021-02-20T14:16:33Z,EE896678695173939580,EE266603348370891928,Cancelled,15682.27,12933.168,Beahan Inc,Kautzer-Kautzer,USD,EUR,0.8247,Invoice nr. 3504,internal_transfer
79979491,2021-02-20T14:17:48Z,EE896678695173939580,EE266603348370891928,Cancelled,15682.27,12933.168,Beahan Inc,Kautzer-Kautzer,USD,EUR,0.8247,Invoice nr. 3504,internal_transfer
79979569,2021-02-20T14:18:19Z,EE22477664835208507013,EE916640787473733314,Completed,594.58,594.58,Fielding Jast,Douglas-Douglas,EUR,GBP,0.865,Invoice nr. 2478,domestic_transfer
79979628,2021-02-20T14:18:42Z,EE776615872894761074,EE106619786669386790,Completed,2635.43,2173.4392,Kemmer Inc,Powlowski-Powlowski,USD,EUR,0.8247,Invoice nr. 7276,internal_transfer
79979635,2021-02-20T14:18:46Z,EE326618568340359859,EE736694816078576635,Completed,1893.68,2188.9048,"Rippin, Rippin and Rippin","Mueller, Mueller and Mueller",GBP,EUR,1.1559,transaction,internal_transfer
79979672,2021-02-20T14:19:05Z,EE776615872894761074,EE106619786669386790,Completed,2635.43,2173.4392,Kemmer Inc,Powlowski-Powlowski,USD,EUR,0.8247,Invoice nr. 7276,internal_transfer
79979909,2021-02-20T14:20:54Z,EE326618568340359859,EE736694816078576635,Completed,1893.68,2188.9048,"Rippin, Rippin and Rippin","Mueller, Mueller and Mueller",GBP,EUR,1.1559,transaction,internal_transfer
79979926,2021-02-20T14:21:05Z,EE896678695173939580,EE906671097063036509,Completed,15682.27,12933.168,Beahan Inc,"Crona, Crona and Crona",USD,EUR,0.8247,Invoice nr. 8121,internal_transfer
79979999,2021-02-20T14:21:37Z,EE896678695173939580,EE906671097063036509,Completed,15682.27,12933.168,Beahan Inc,"Crona, Crona and Crona",USD,EUR,0.8247,Invoice nr. 8121,internal_transfer
79980140,2021-02-20T14:22:46Z,EE676641301867226422,EE566657249822941974,Completed,1.02,1.02,Fay and Sons,"Nicolas, Nicolas and Nicolas",EUR,GBP,0.865,Invoice nr. 4306,internal_transfer
79980253,2021-02-20T14:23:32Z,EE676641301867226422,EE566657249822941974,Completed,1.02,1.02,Fay and Sons,"Nicolas, Nicolas and Nicolas",EUR,GBP,0.865,Invoice nr. 4306,internal_transfer
79980435,2021-02-20T14:24:59Z,EE126670990832945101,EE725524607794075803,Completed,3421.46,3954.8655,Larson-Larson,"Casper, Casper and Casper",GBP,EUR,1.1559,just arm,domestic_transfer
79981138,2021-02-20T14:30:09Z,EE896602573652987805,EE276651235895890949,Completed,3974.49,4594.113,Cruickshank-Cruickshank,"Nicolas, Nicolas and Nicolas",GBP,EUR,1.1559,transaction,internal_transfer
79981247,2021-02-20T14:30:54Z,EE896602573652987805,EE276651235895890949,Completed,3974.49,4594.113,Cruickshank-Cruickshank,"Nicolas, Nicolas and Nicolas",GBP,EUR,1.1559,transaction,internal_transfer
79981343,2021-02-20T14:31:32Z,EE536660371039828334,EE336687278882569425,Completed,137.2,158.5895,"Lemke, Lemke and Lemke",Oscar Nicolas,GBP,EUR,1.1559,payment,internal_transfer
79981502,2021-02-20T14:32:41Z,EE536660371039828334,EE336687278882569425,Completed,137.2,158.5895,"Lemke, Lemke and Lemke",Oscar Nicolas,GBP,EUR,1.1559,payment,internal_transfer
79981809,2021-02-20T14:35:11Z,EE756691093956478569,EE626658437678697862,Completed,537.18,443.0123,Kuvalis-Kuvalis,"Kuhlman, Kuhlman and Kuhlman",USD,EUR,0.8247,generation,internal_transfer
79982008,2021-02-20T14:36:38Z,EE756691093956478569,EE626658437678697862,Completed,537.18,443.0123,Kuvalis-Kuvalis,"Kuhlman, Kuhlman and Kuhlman",USD,EUR,0.8247,generation,internal_transfer
79982539,2021-02-20T14:40:45Z,EE556602671579451139,EE186616046172269492,Completed,476.09,392.6314,"Konopelski, Konopelski and Konopelski",Reinger-Reinger,USD,EUR,0.8247,transaction,internal_transfer
79982667,2021-02-20T14:41:46Z,EE556602671579451139,EE186616046172269492,Completed,476.09,392.6314,"Konopelski, Konopelski and Konopelski",Reinger-Reinger,USD,EUR,0.8247,transaction,internal_transfer
79983608,2021-02-20T14:48:46Z,EE686653744823508364,EE126664632735813163,Completed,4705.57,3880.6836,Mueller-Mueller,McDermott-McDermott,USD,EUR,0.8247,payment,internal_transfer
79983751,2021-02-20T14:49:20Z,EE31482461886354397102,EE116679277040855799,Completed,687.57,687.57,Colbert Hamill,"Nitzsche, Nitzsche and Nitzsche",EUR,GBP,0.865,Invoice nr. 4176,domestic_transfer
79984398,2021-02-20T14:53:29Z,EE686653744823508364,EE126664632735813163,Completed,4705.57,3880.6836,Mueller-Mueller,McDermott-McDermott,USD,EUR,0.8247,payment,internal_transfer
79985237,2021-02-20T14:59:56Z,EE986661311179873900,EE916625305494540989,Pending,2894.83,2387.3662,Dickens Ltd,Vandervort Ltd,USD,EUR,0.8247,Invoice nr. 6640,internal_transfer
79985317,2021-02-20T15:00:28Z,EE986661311179873900,EE916625305494540989,Pending,2894.83,2387.3662,Dickens Ltd,Vandervort Ltd,USD,EUR,0.8247,Invoice nr. 6640,internal_transfer
79985402,2021-02-20T15:00:58Z,EE206606337186643056,EE626656919588118775,Completed,547.75,633.1442,Kiehn Inc,Heller Inc,GBP,EUR,1.1559,transaction,internal_transfer
79985569,2021-02-20T15:02:19Z,EE206606337186643056,EE626656919588118775,Completed,547.75,633.1442,Kiehn Inc,Heller Inc,GBP,EUR,1.1559,transaction,internal_transfer
79986667,2021-02-20T15:10:56Z,EE206697741215905949,EE686690530370287047,Completed,1764.52,1455.1996,"Kuphal, Kuphal and Kuphal",Trumaine Nicolas,USD,EUR,0.8247,transaction,internal_transfer
79986714,2021-02-20T15:11:19Z,436624543091921998,EE566670915746341396,Completed,3469.51,3469.51,Gaylord LLC,Gleichner-Gleichner,EUR,USD,1.2125622,Invoice nr. 5695,internal_transfer
79986745,2021-02-20T15:11:29Z,EE206697741215905949,EE686690530370287047,Completed,1764.52,1455.1996,"Kuphal, Kuphal and Kuphal",Trumaine Nicolas,USD,EUR,0.8247,transaction,internal_transfer
79987287,2021-02-20T15:15:40Z,436624543091921998,EE566670915746341396,Completed,3469.51,3469.51,Gaylord LLC,Gleichner-Gleichner,EUR,USD,1.2125622,Invoice nr. 5695,internal_transfer
79988067,2021-02-20T15:21:37Z,EE516671756009217077,EE626695197950978823,Completed,3338.41,2753.1868,Streich Inc,"Mayer, Mayer and Mayer",USD,EUR,0.8247,Invoice nr. 7415,internal_transfer
79988068,2021-02-20T15:21:37Z,EE516671756009217077,EE626695197950978823,Completed,3338.41,2753.1868,Streich Inc,"Mayer, Mayer and Mayer",USD,EUR,0.8247,Invoice nr. 7415,internal_transfer
79988952,2021-02-20T15:28:14Z,EE736677927594997681,EE756611407593768274,Completed,3206.67,3706.5898,Franecki-Franecki,Natalya Hodkiewicz,GBP,EUR,1.1559,Invoice nr. 2024,internal_transfer
79989255,2021-02-20T15:30:25Z,EE736677927594997681,EE756611407593768274,Completed,3206.67,3706.5898,Franecki-Franecki,Natalya Hodkiewicz,GBP,EUR,1.1559,Invoice nr. 2024,internal_transfer
79990893,2021-02-20T15:42:41Z,EE766649991316592250,EE42277730524703314366,Completed,17249.07,14225.308,Lubowitz LLC,Edwin Schimmel,USD,EUR,0.8247,Invoice nr. 8620,domestic_transfer
79991263,NA,EE346616486716129724,EE276694204389872206,Completed,462.22,381.1928,"Morissette, Morissette and Morissette",Rolfson-Rolfson,USD,EUR,0.8247,Invoice nr. 2860,internal_transfer
79991307,2021-02-20T15:46:03Z,EE346616486716129724,EE276694204389872206,Completed,462.22,381.1928,"Morissette, Morissette and Morissette",Rolfson-Rolfson,USD,EUR,0.8247,Invoice nr. 2860,internal_transfer
79991984,2021-02-20T15:50:07Z,EE456637372028891640,EE566672714620999533,Completed,204.91,168.9893,"Ortiz, Ortiz and Ortiz",Hettinger Group,USD,EUR,0.8247,payment,internal_transfer
79991994,2021-02-20T15:50:12Z,EE456637372028891640,EE566672714620999533,Completed,204.91,168.9893,"Ortiz, Ortiz and Ortiz",Hettinger Group,USD,EUR,0.8247,payment,internal_transfer
79993072,2021-02-20T15:58:52Z,EE516671756009217077,EE906616814428242668,Completed,791.08,652.4037,Streich Inc,Gleichner Inc,USD,EUR,0.8247,payment,internal_transfer
79993269,2021-02-20T16:00:23Z,EE79383221106831841559,EE116642642141066020,Completed,2942.4,2942.4,Arminda Lang,"Koepp, Koepp and Koepp",EUR,USD,1.2125622,Invoice nr. 6349,domestic_transfer
79993351,2021-02-20T16:00:59Z,EE926658422236327405,EE786614216145829968,Completed,502.38,414.3128,Pacocha-Pacocha,Gabriel Mbairob,USD,EUR,0.8247,against space,internal_transfer
79993493,2021-02-20T16:02:04Z,EE926658422236327405,EE786614216145829968,Completed,502.38,414.3128,Pacocha-Pacocha,Gabriel Mbairob,USD,EUR,0.8247,against space,internal_transfer
79993546,2021-02-20T16:02:28Z,EE94424157095368543192,EE336620893565384143,Completed,3586.72,3586.72,Sydni Weber,Stewart LLC,EUR,GBP,0.865,beat she meeting,domestic_transfer
79993635,2021-02-20T16:03:07Z,EE516671756009217077,EE906616814428242668,Completed,791.08,652.4037,Streich Inc,Gleichner Inc,USD,EUR,0.8247,payment,internal_transfer
79996347,2021-02-20T16:23:51Z,EE226659561014584694,EE326651207773497892,Rejected,4251.5,3506.2122,Turcotte LLC,Clarke Bernier,USD,EUR,0.8247,Invoice nr. 3687,internal_transfer
79996354,2021-02-20T16:23:56Z,EE75807386366951050773,EE646647956012142709,Completed,2891.6,2891.6,Lynnette Zieme,"Adams, Adams and Adams",EUR,GBP,0.865,Invoice nr. 1145,domestic_transfer
79996475,2021-02-20T16:24:51Z,EE656649771093620080,EE526641856825028305,Completed,618.59,715.0282,Ziemann-Ziemann,Mark Rippin,GBP,EUR,1.1559,Invoice nr. 9161,internal_transfer
79996531,2021-02-20T16:25:09Z,EE656649771093620080,EE526641856825028305,Completed,618.59,715.0282,Ziemann-Ziemann,Mark Rippin,GBP,EUR,1.1559,Invoice nr. 9161,internal_transfer
79997106,2021-02-20T16:29:25Z,EE226659561014584694,EE326651207773497892,Rejected,4251.5,3506.2122,Turcotte LLC,Clarke Bernier,USD,EUR,0.8247,Invoice nr. 3687,internal_transfer
79997707,2021-02-20T16:34:04Z,EE91842897017124607396,936669205509108451,Completed,417.67,417.67,Lulah Kozey,Adams and Sons,EUR,USD,1.2125622,Invoice nr. 1081,domestic_transfer
79998058,2021-02-20T16:36:38Z,EE766649991316592250,EE716616128572388129,Completed,4764.81,3929.5388,Lubowitz LLC,Kirlin Ltd,USD,EUR,0.8247,payment,internal_transfer
79998175,2021-02-20T16:37:30Z,EE536676570845366805,EE716644750207434526,Completed,534.07,617.3315,Kuvalis Group,Tobias Lind,GBP,EUR,1.1559,transaction,internal_transfer
79998184,2021-02-20T16:37:39Z,EE845769500366204946,EE466647945794418734,Completed,1674.98,1674.98,Heathcote Group,Watsica and Sons,EUR,GBP,0.865,payment,domestic_transfer
79998209,2021-02-20T16:37:54Z,EE536676570845366805,EE716644750207434526,Completed,534.07,617.3315,Kuvalis Group,Tobias Lind,GBP,EUR,1.1559,transaction,internal_transfer
79998242,2021-02-20T16:38:06Z,EE766649991316592250,EE716616128572388129,Completed,4764.81,3929.5388,Lubowitz LLC,Kirlin Ltd,USD,EUR,0.8247,payment,internal_transfer
79998805,NA,EE846608335005213701,EE356657849759072290,Completed,675.99,781.3768,Schroeder Inc,Mills-Mills,GBP,EUR,1.1559,payment,internal_transfer
79998914,2021-02-20T16:43:14Z,EE846608335005213701,EE356657849759072290,Completed,675.99,781.3768,Schroeder Inc,Mills-Mills,GBP,EUR,1.1559,payment,internal_transfer
79999348,2021-02-20T16:46:41Z,EE038831333017880941,EE116679277040855799,Completed,3199.06,3199.06,Denesik and Sons,"Nitzsche, Nitzsche and Nitzsche",EUR,GBP,0.865,transaction,domestic_transfer
80000191,2021-02-20T16:51:58Z,EE676659828277189898,EE326676911061476469,Suspended,1585.33,1307.4218,Hagenes and Sons,Gena Rolfson,USD,EUR,0.8247,Invoice nr. 8139,internal_transfer
80000264,2021-02-20T16:52:17Z,EE116652571934620164,EE426649231870033288,Completed,3237.44,2669.9167,Deckow-Deckow,Dewayne Kuhic,USD,EUR,0.8247,transaction,internal_transfer
80000310,2021-02-20T16:52:33Z,EE676659828277189898,EE326676911061476469,Suspended,1585.33,1307.4218,Hagenes and Sons,Gena Rolfson,USD,EUR,0.8247,Invoice nr. 8139,internal_transfer
80000390,2021-02-20T16:53:06Z,EE116652571934620164,EE426649231870033288,Completed,3237.44,2669.9167,Deckow-Deckow,Dewayne Kuhic,USD,EUR,0.8247,transaction,internal_transfer
80000558,2021-02-20T16:54:21Z,EE766649991316592250,EE786630573123093369,Completed,3971.44,3275.2466,Lubowitz LLC,Kozey-Kozey,USD,EUR,0.8247,sing,internal_transfer
80000714,2021-02-20T16:55:28Z,EE766649991316592250,EE786630573123093369,Completed,3971.44,3275.2466,Lubowitz LLC,Kozey-Kozey,USD,EUR,0.8247,sing,internal_transfer
80000809,2021-02-20T16:56:05Z,EE14939490564922537144,EE946699287212677565,Completed,1472.65,1472.65,Francis Schumm,Lubowitz LLC,EUR,GBP,0.865,Invoice nr. 2724,domestic_transfer
80001344,2021-02-20T16:59:49Z,EE246610080545556824,EE656680031575880219,Completed,1891.03,2185.8416,Zulauf and Sons,Shad Schaefer,GBP,EUR,1.1559,Invoice nr. 9021,internal_transfer
80001534,2021-02-20T17:01:13Z,EE246610080545556824,EE656680031575880219,Completed,1891.03,2185.8416,Zulauf and Sons,Shad Schaefer,GBP,EUR,1.1559,Invoice nr. 9021,internal_transfer
80002506,2021-02-20T17:08:09Z,EE17470493157973798073,EE336648918727948405,Completed,12943.16,12943.16,Danny Durgan,Stracke LLC,EUR,USD,1.2125622,transaction,domestic_transfer
80002594,2021-02-20T17:08:46Z,EE33901412590245437542,EE266625669391305107,Completed,1781.31,1781.31,Ciarra Pacocha,Wolff-Wolff,EUR,GBP,0.865,payment,domestic_transfer
80002674,2021-02-20T17:09:19Z,EE896678695173939580,EE186686148489008325,Suspended,33752.55,27835.729,Beahan Inc,Medhurst Group,USD,EUR,0.8247,care local,internal_transfer
80002730,2021-02-20T17:09:43Z,EE74068616851628338484,EE116679277040855799,Completed,3728.02,3728.02,Myrtie Smith-Lindgren,"Nitzsche, Nitzsche and Nitzsche",EUR,GBP,0.865,Invoice nr. 9038,domestic_transfer
80002823,2021-02-20T17:10:12Z,EE896678695173939580,EE186686148489008325,Suspended,33752.55,27835.729,Beahan Inc,Medhurst Group,USD,EUR,0.8247,care local,internal_transfer
80003342,2021-02-20T17:14:02Z,EE936601355881797787,EE416684563498458127,Completed,708.17,818.5737,"Mueller, Mueller and Mueller",Witting and Sons,GBP,EUR,1.1559,Invoice nr. 6261,internal_transfer
80003481,2021-02-20T17:15:14Z,EE936601355881797787,EE416684563498458127,Completed,708.17,818.5737,"Mueller, Mueller and Mueller",Witting and Sons,GBP,EUR,1.1559,Invoice nr. 6261,internal_transfer
80003496,2021-02-20T17:15:21Z,EE636693437456080976,EE766641060769809389,Completed,2079.46,1714.9307,Crona-Crona,Kuhic-Kuhic,USD,EUR,0.8247,payment,internal_transfer
80003681,2021-02-20T17:16:50Z,EE636693437456080976,EE766641060769809389,Completed,2079.46,1714.9307,Crona-Crona,Kuhic-Kuhic,USD,EUR,0.8247,payment,internal_transfer
80003802,2021-02-20T17:17:47Z,EE396674255094793518,EE646630937202673560,Cancelled,562.54,463.9267,Beier PLC,Syreeta Waelchi,USD,EUR,0.8247,Invoice nr. 5326,internal_transfer
80003809,2021-02-20T17:17:50Z,EE396674255094793518,EE646630937202673560,Cancelled,562.54,463.9267,Beier PLC,Syreeta Waelchi,USD,EUR,0.8247,Invoice nr. 5326,internal_transfer
80003990,2021-02-20T17:18:57Z,EE896602573652987805,EE326662022045949561,Completed,261.33,302.0713,Cruickshank-Cruickshank,"McKenzie, McKenzie and McKenzie",GBP,EUR,1.1559,Invoice nr. 9053,internal_transfer
80004039,2021-02-20T17:19:17Z,EE896602573652987805,EE326662022045949561,Completed,261.33,302.0713,Cruickshank-Cruickshank,"McKenzie, McKenzie and McKenzie",GBP,EUR,1.1559,Invoice nr. 9053,internal_transfer
80004252,2021-02-20T17:20:53Z,EE516671756009217077,EE826661235352095211,Completed,5950.18,4907.1133,Streich Inc,Douglas PLC,USD,EUR,0.8247,Invoice nr. 2745,internal_transfer
80004358,2021-02-20T17:21:40Z,EE516671756009217077,EE826661235352095211,Completed,5950.18,4907.1133,Streich Inc,Douglas PLC,USD,EUR,0.8247,Invoice nr. 2745,internal_transfer
80004409,2021-02-20T17:22:05Z,EE636693437456080976,EE116693100530029772,Completed,2079.46,1714.9307,Crona-Crona,Klocko LLC,USD,EUR,0.8247,Invoice nr. 9114,internal_transfer
80004434,2021-02-20T17:22:16Z,EE33962582942537873835,EE736682181433253776,Completed,14.28,14.28,Bryn Fadel,"Breitenberg, Breitenberg and Breitenberg",EUR,USD,1.2125622,transaction,domestic_transfer
80004659,2021-02-20T17:23:51Z,EE636693437456080976,EE116693100530029772,Completed,2079.46,1714.9307,Crona-Crona,Klocko LLC,USD,EUR,0.8247,Invoice nr. 9114,internal_transfer
80006290,2021-02-20T17:36:24Z,EE516671756009217077,EE796678334786878985,Rejected,5950.18,4907.1133,Streich Inc,Grant-Grant,USD,EUR,0.8247,health,internal_transfer
80006656,2021-02-20T17:39:13Z,EE516671756009217077,EE796678334786878985,Rejected,5950.18,4907.1133,Streich Inc,Grant-Grant,USD,EUR,0.8247,health,internal_transfer
80006671,2021-02-20T17:39:20Z,EE636639019967830682,EE636663526150575448,Completed,1861.84,2152.1008,"Fahey, Fahey and Fahey",Bahringer-Bahringer,GBP,EUR,1.1559,Invoice nr. 1619,internal_transfer
80006968,2021-02-20T17:41:26Z,EE116622295986954907,EE656669338792961197,Completed,87.38,72.0623,Spinka LLC,McGlynn LLC,USD,EUR,0.8247,Invoice nr. 9100,internal_transfer
80007135,NA,EE116622295986954907,EE656669338792961197,Completed,87.38,72.0623,Spinka LLC,McGlynn LLC,USD,EUR,0.8247,Invoice nr. 9100,internal_transfer
80007491,2021-02-20T17:45:11Z,EE186671376592694768,EE646699643960014000,Completed,598.59,691.9102,Paucek LLC,Talia Klocko,GBP,EUR,1.1559,payment,internal_transfer
80007576,2021-02-20T17:45:51Z,EE186671376592694768,EE646699643960014000,Completed,598.59,691.9102,Paucek LLC,Talia Klocko,GBP,EUR,1.1559,payment,internal_transfer
80007611,2021-02-20T17:46:05Z,EE636639019967830682,EE636663526150575448,Completed,1861.84,2152.1008,"Fahey, Fahey and Fahey",Bahringer-Bahringer,GBP,EUR,1.1559,Invoice nr. 1619,internal_transfer
80008441,2021-02-20T17:51:14Z,EE476651974562342141,PL129620260115744277,Completed,80.99,80.99,Eartha Blanda-Jacobson,Haley LLC,EUR,PLN,4.4828,transaction,international_transfer
80009054,2021-02-20T17:55:42Z,EE656676773921465612,EE886682296799846017,Completed,878.98,1016.013,"Rempel, Rempel and Rempel","Christiansen, Christiansen and Christiansen",GBP,EUR,1.1559,tree,internal_transfer
80009156,2021-02-20T17:56:32Z,SE49891617097519386721,EE866607242049439628,Completed,99.27,9.8605,Mazie Olson-Towne,Ellery Schmeler,SEK,EUR,0.09933,payment,international_transfer
80009251,2021-02-20T17:57:22Z,EE656676773921465612,EE886682296799846017,Completed,878.98,1016.013,"Rempel, Rempel and Rempel","Christiansen, Christiansen and Christiansen",GBP,EUR,1.1559,tree,internal_transfer
80011531,2021-02-20T18:15:04Z,EE736635594343309202,EE925757249736663166,Completed,599.05,494.0365,Raynor PLC,Mayert Group,USD,EUR,0.8247,transaction,domestic_transfer
80011642,2021-02-20T18:15:58Z,EE776653233294680809,EE896678695173939580,Completed,2561.93,2561.93,Collier Group,Beahan Inc,EUR,USD,1.2125622,Invoice nr. 1810,internal_transfer
80011656,2021-02-20T18:16:01Z,EE776653233294680809,EE896678695173939580,Completed,2561.93,2561.93,Collier Group,Beahan Inc,EUR,USD,1.2125622,Invoice nr. 1810,internal_transfer
80011747,2021-02-20T18:16:46Z,EE936601355881797787,EE216687093267049023,Rejected,587.13,678.6636,"Mueller, Mueller and Mueller",Leffler Group,GBP,EUR,1.1559,Invoice nr. 6930,internal_transfer
80011792,2021-02-20T18:17:05Z,EE936601355881797787,EE216687093267049023,Rejected,587.13,678.6636,"Mueller, Mueller and Mueller",Leffler Group,GBP,EUR,1.1559,Invoice nr. 6930,internal_transfer
80012091,2021-02-20T18:19:19Z,EE306629258725986647,EE256634187269258727,Completed,2613.15,3020.54,"Weber, Weber and Weber",Arnulfo Bode,GBP,EUR,1.1559,Invoice nr. 3464,internal_transfer
